Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
05/09/2020,06:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,07008KT,9999,FEW010CB
05/09/2020,07:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,17003KT,140V210,9999
05/09/2020,07:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14003KT,9999,SCT010
05/09/2020,08:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,16005KT,9999,SCT010
05/09/2020,08:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,WIPP,050800Z,16005KT
05/09/2020,08:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,17005KT,140V200,9999
05/09/2020,09:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18005KT,130V190,9999
05/09/2020,09:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,16002KT,9999,FEW010
05/09/2020,10:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,09003KT,9999,FEW010
05/09/2020,10:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,07005KT,9999,FEW010
05/09/2020,11:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,05003KT,9999,FEW010
05/09/2020,11:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,04003KT,8000,FEW010
05/09/2020,12:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,04001KT,9999,FEW010
05/09/2020,12:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,02002KT,9999,FEW010
05/09/2020,13:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,06003KT,9999,FEW010
05/09/2020,14:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,35002KT,8000,FEW010
05/09/2020,15:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,32005KT,8000,FEW010
05/09/2020,16:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,30004KT,6000,FEW010
05/09/2020,17:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,31003KT,5000,HZ
05/09/2020,18:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,26002KT,5000,HZ
05/09/2020,19:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,21004KT,5000,HZ
05/09/2020,20:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,24003KT,4000,BR
05/09/2020,21:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,2002KT,4000,BR
05/09/2020,21:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,22002KT,4000,BR
05/09/2020,22:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,00000KT,2000,BR
05/09/2020,22:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,00000KT,2000,BR
05/09/2020,23:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,00000KT,1000,BR
05/09/2020,23:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,20002KT,3000,BR
06/09/2020,00:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,22002KT,4000,BR
06/09/2020,00:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,22003KT,6000,FEW010
06/09/2020,01:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,23002KT,6000,FEW010
06/09/2020,01:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14002KT,8000,FEW010
06/09/2020,02:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,10002KT,9999,FEW010
06/09/2020,02:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11006KT,9999,SCT010
06/09/2020,03:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18004KT,9999,SCT010
06/09/2020,03:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13007KT,9999,SCT010
06/09/2020,04:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12008KT,9999,SCT010
06/09/2020,04:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13005KT,9999,SCT010
06/09/2020,05:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11008KT,9999,SCT010
06/09/2020,05:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12009KT,9999,SCT010
06/09/2020,06:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12010KT,9999,BKN010
06/09/2020,06:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12011KT,9999,BKN010
06/09/2020,07:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,9999,BKN010
06/09/2020,07:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13005KT,9999,BKN010
